id,entity,order_id,amount,currency,status,method,captured,description,card_id,bank,vpa,fee,tax,created_at,notes
pay_2PKBDXTV59D2M6,payment,WB-106943,7157603,INR,captured,netbanking,TRUE,Payment for WB-106943 Mixer jar spare,,,,143152,25767,1772742240,
pay_YQMN3XVWYDUXNB,payment,WB-107012,1320473,INR,captured,emi,TRUE,Payment for WB-107012 Copper water bottle,,,,26409,4754,1772733240,
pay_0HTW8FZ2S40EF7,payment,WB-107257,7568526,INR,captured,card,TRUE,Payment for WB-107257 Copper water bottle,,,,151371,27247,1772727240,
pay_2N4YUAW84SBHLU,payment,WB-107471,2102500,INR,captured,card,TRUE,Payment for WB-107471 Mixer jar spare,,,,42050,7569,1772717400,
pay_STGC7QVVUXTJQ1,payment,WB-107476,5758600,INR,captured,netbanking,TRUE,Payment for WB-107476 Trolley bag 24 inch,,,,115172,20731,1772714940,
pay_P1B33V47FGC40N,payment,WB-107853,2323100,INR,captured,netbanking,TRUE,Payment for WB-107853 Coir door mat,,,,46462,8363,1772724000,
pay_KZ3UBRJV7YSHGA,payment,WB-108198,3442440,INR,captured,emi,TRUE,Payment for WB-108198 Rubber foot mat,,,,68849,12393,1772698980,
pay_RMFP4FG6AVHGAD,payment,WB-108283,1814400,INR,captured,emi,TRUE,Payment for WB-108283 Coir door mat,,,,36288,6532,1772719740,
pay_VN49W6UKNSFRPR,payment,WB-108446,2945764,INR,captured,upi,TRUE,Payment for WB-108446 Trolley bag 24 inch,,,,58915,10605,1772699820,
pay_007AYEWJ65U3LN,payment,WB-108491,3538100,INR,captured,netbanking,TRUE,Payment for WB-108491 Mixer jar spare,,,,70762,12737,1772704860,
pay_CVUP6223M2YFX0,payment,WB-108503,477900,INR,captured,emi,TRUE,Payment for WB-108503 Mixer jar spare,,,,9558,1720,1772728860,
pay_GJ71BP8ZAY300C,payment,WB-108949,6152331,INR,captured,wallet,TRUE,Payment for WB-108949 Steel tiffin carrier,,,,123047,22148,1772699760,
pay_GCF4Q84ZH43ZQW,payment,WB-109030,1602300,INR,captured,wallet,TRUE,Payment for WB-109030 Copper water bottle,,,,32046,5768,1772730780,
pay_76NN6RVSAS6CB0,payment,WB-109257,8814606,INR,captured,netbanking,TRUE,Payment for WB-109257 Rubber foot mat,,,,176292,31733,1772736360,
pay_5DMEPHWU81W34D,payment,WB-109398,5178100,INR,captured,netbanking,TRUE,Payment for WB-109398 Coir door mat,,,,103562,18641,1772706900,
pay_MJRY416THBLU49,payment,WB-109544,7580639,INR,captured,netbanking,TRUE,Payment for WB-109544 Coir door mat,,,,151613,27290,1772732760,
pay_3LL9T903LWFF9X,payment,WB-109643,4110700,INR,captured,upi,TRUE,Payment for WB-109643 Copper water bottle,,,,82214,14799,1772719620,
pay_5DXW7BLTW8F7SH,payment,WB-109765,2293700,INR,captured,upi,TRUE,Payment for WB-109765 Mixer jar spare,,,,45874,8257,1772721480,
pay_7Y4LP2JXVWKTK7,payment,WB-109931,3587728,INR,captured,upi,TRUE,Payment for WB-109931 Coir door mat,,,,71755,12916,1772725140,
pay_R623ZNMSBWNPV0,payment,WB-104125,8406303,INR,captured,wallet,TRUE,Payment for WB-104125 Rubber foot mat,,,,168126,30263,1772828280,
pay_QRBQACNQKB20GG,payment,WB-104691,6489800,INR,captured,wallet,TRUE,Payment for WB-104691 Coir door mat,,,,129796,23363,1772806500,
pay_URYNLWG1CRA9SB,payment,WB-104750,1610729,INR,captured,upi,TRUE,Payment for WB-104750 Trolley bag 24 inch,,,,32215,5799,1772798520,
pay_BBM1VXY3RXKMPR,payment,WB-105054,3658400,INR,captured,emi,TRUE,Payment for WB-105054 Rubber foot mat,,,,73168,13170,1772792100,
pay_GRYGV9R3DHV73K,payment,WB-105096,7684400,INR,captured,emi,TRUE,Payment for WB-105096 Trolley bag 24 inch,,,,153688,27664,1772830020,
pay_WGPUNLE39V07TB,payment,WB-105148,5805910,INR,captured,emi,TRUE,Payment for WB-105148 Steel tiffin carrier,,,,116118,20901,1772792880,
pay_5JYLD4Z3X3MPG6,payment,WB-105313,9192000,INR,captured,card,TRUE,Payment for WB-105313 Mixer jar spare,,,,183840,33091,1772829360,
pay_QHSZPBEAGTNTDD,payment,WB-105535,2254500,INR,captured,card,TRUE,Payment for WB-105535 Coir door mat,,,,45090,8116,1772817780,
pay_T7WTMTNHKTQMUS,payment,WB-105579,6277500,INR,captured,card,TRUE,Payment for WB-105579 Copper water bottle,,,,125550,22599,1772805840,
pay_XTXJYUU0RELEB4,payment,WB-105692,5783193,INR,captured,netbanking,TRUE,Payment for WB-105692 Mixer jar spare,,,,115664,20820,1772810460,
pay_YUYP2VQVY6YRC5,payment,WB-105780,6777250,INR,captured,upi,TRUE,Payment for WB-105780 Mixer jar spare,,,,135545,24398,1772797560,
pay_8VA3WFHCMQAF0P,payment,WB-105872,6751529,INR,captured,card,TRUE,Payment for WB-105872 Trolley bag 24 inch,,,,135031,24306,1772815680,
pay_1X7JTD77LKJZ52,payment,WB-105899,7940700,INR,captured,upi,TRUE,Payment for WB-105899 Mixer jar spare,,,,158814,28587,1772803380,
pay_60B2XBJKCU75NR,payment,WB-106313,2342600,INR,captured,netbanking,TRUE,Payment for WB-106313 Trolley bag 24 inch,,,,46852,8433,1772824800,
pay_NUXD3RSRE9V7CH,payment,WB-106658,5036400,INR,captured,emi,TRUE,Payment for WB-106658 Steel tiffin carrier,,,,100728,18131,1772787300,
pay_8YUMZGC1113T5X,payment,WB-106825,5915400,INR,captured,emi,TRUE,Payment for WB-106825 Coir door mat,,,,118308,21295,1772805000,
pay_ZU4TD2JW6XU3D7,payment,WB-107057,2957600,INR,captured,netbanking,TRUE,Payment for WB-107057 Coir door mat,,,,59152,10647,1772790420,
pay_DENHSBYQCR4M5M,payment,WB-107136,1907500,INR,captured,card,TRUE,Payment for WB-107136 Rubber foot mat,,,,38150,6867,1772811000,
pay_R6B7RA5NEHCJ39,payment,WB-107202,5659467,INR,captured,emi,TRUE,Payment for WB-107202 Trolley bag 24 inch,,,,113189,20374,1772829780,
pay_GK0SJMXR8LX55M,payment,WB-107285,4271086,INR,captured,card,TRUE,Payment for WB-107285 Trolley bag 24 inch,,,,85422,15376,1772786700,
pay_073BSVZ4CDQ6P5,payment,WB-107404,1598657,INR,captured,netbanking,TRUE,Payment for WB-107404 Copper water bottle,,,,31973,5755,1772814780,
pay_HE9MY0DCQPAB4X,payment,WB-107527,4658826,INR,captured,wallet,TRUE,Payment for WB-107527 Copper water bottle,,,,93177,16772,1772826660,
pay_46XLW0RW7KFFVN,payment,WB-107572,2196700,INR,captured,upi,TRUE,Payment for WB-107572 Mixer jar spare,,,,43934,7908,1772810160,
pay_CL7RGNWBSYBS9Q,payment,WB-107585,3233312,INR,captured,wallet,TRUE,Payment for WB-107585 Copper water bottle,,,,64666,11640,1772824560,
pay_FTCA3B57B6U1RF,payment,WB-107728,1612400,INR,captured,emi,TRUE,Payment for WB-107728 Trolley bag 24 inch,,,,32248,5805,1772813400,
pay_X4Y27Z9UDD9MZA,payment,WB-107804,3673634,INR,captured,netbanking,TRUE,Payment for WB-107804 Rubber foot mat,,,,73473,13225,1772812020,
pay_LBCB5P61M4T55D,payment,WB-108079,3641200,INR,captured,upi,TRUE,Payment for WB-108079 Steel tiffin carrier,,,,72824,13108,1772791920,
pay_ZMPR6YVGTPMZ8G,payment,WB-108212,407800,INR,captured,wallet,TRUE,Payment for WB-108212 Coir door mat,,,,8156,1468,1772801340,
pay_YQJUKEE4GBYKGA,payment,WB-108383,504500,INR,captured,card,TRUE,Payment for WB-108383 Steel tiffin carrier,,,,10090,1816,1772830020,
pay_KMSZMQ6CPB4X1M,payment,WB-108413,5246656,INR,captured,netbanking,TRUE,Payment for WB-108413 Rubber foot mat,,,,104933,18888,1772810880,
pay_8EAKCVRF0HSU1A,payment,WB-108547,826028,INR,captured,card,TRUE,Payment for WB-108547 Mixer jar spare,,,,16521,2974,1772794800,
pay_5LP5QUTS4K4GDA,payment,WB-108561,976500,INR,captured,card,TRUE,Payment for WB-108561 Steel tiffin carrier,,,,19530,3515,1772823300,
pay_28LNJFWRM62CW7,payment,WB-108743,6100200,INR,captured,upi,TRUE,Payment for WB-108743 Rubber foot mat,,,,122004,21961,1772793960,
pay_JR20K2N5W5GWH9,payment,WB-108956,4090100,INR,captured,netbanking,TRUE,Payment for WB-108956 Rubber foot mat,,,,81802,14724,1772793780,
pay_6UF2562QSK28PJ,payment,WB-109029,2028000,INR,captured,card,TRUE,Payment for WB-109029 Coir door mat,,,,40560,7301,1772816400,
pay_NFSP6HRKGS1YVK,payment,WB-109195,4454100,INR,captured,netbanking,TRUE,Payment for WB-109195 Copper water bottle,,,,89082,16035,1772792580,
pay_D5AAHJBTKVZ75Q,payment,WB-109303,9010361,INR,captured,wallet,TRUE,Payment for WB-109303 Copper water bottle,,,,180207,32437,1772829840,
pay_U43MH7U6BRE9JS,payment,WB-109509,3943400,INR,captured,emi,TRUE,Payment for WB-109509 Mixer jar spare,,,,78868,14196,1772786280,
pay_50TBQ75FZL9T90,payment,WB-109744,4520946,INR,captured,emi,TRUE,Payment for WB-109744 Steel tiffin carrier,,,,90419,16275,1772816700,
pay_ZFPSPPCF1DCDRY,payment,WB-104266,4770016,INR,captured,card,TRUE,Payment for WB-104266 Copper water bottle,,,,95400,17172,1772904240,
pay_9S3PXDUAC9EEVY,payment,WB-104295,3834923,INR,captured,emi,TRUE,Payment for WB-104295 Mixer jar spare,,,,76698,13806,1772872440,
pay_6WBM0XVT8Y3H3S,payment,WB-104483,1935101,INR,captured,netbanking,TRUE,Payment for WB-104483 Rubber foot mat,,,,38702,6966,1772913180,
pay_4LRFTR87PYH6L6,payment,WB-104778,891699,INR,captured,netbanking,TRUE,Payment for WB-104778 Mixer jar spare,,,,17834,3210,1772910720,
pay_5TXPYM9FZJMB9E,payment,WB-105183,6581458,INR,captured,emi,TRUE,Payment for WB-105183 Coir door mat,,,,131629,23693,1772905560,
pay_YCGLJM6FLV6FV4,payment,WB-105359,7431932,INR,captured,emi,TRUE,Payment for WB-105359 Rubber foot mat,,,,148639,26755,1772896020,
pay_6D16VKUFHHZFL3,payment,WB-105568,2488460,INR,captured,emi,TRUE,Payment for WB-105568 Steel tiffin carrier,,,,49769,8958,1772904000,
pay_Q7PFGEEE0Y6WBP,payment,WB-105572,1236766,INR,captured,upi,TRUE,Payment for WB-105572 Rubber foot mat,,,,24735,4452,1772908500,
pay_8KDF8G5AWCKKJT,payment,WB-105783,1088700,INR,captured,upi,TRUE,Payment for WB-105783 Copper water bottle,,,,21774,3919,1772905560,
pay_BNYJBGZN0Z3YLT,payment,WB-105890,1440200,INR,captured,upi,TRUE,Payment for WB-105890 Trolley bag 24 inch,,,,28804,5185,1772886240,
pay_V1G0LQ5W73Y3B2,payment,WB-105966,6440600,INR,captured,netbanking,TRUE,Payment for WB-105966 Coir door mat,,,,128812,23186,1772907000,
pay_43L4D2MQ2X7H90,payment,WB-106149,1994900,INR,captured,emi,TRUE,Payment for WB-106149 Steel tiffin carrier,,,,39898,7182,1772915580,
pay_QPPZZA4KDWA2M4,payment,WB-106201,1876500,INR,captured,card,TRUE,Payment for WB-106201 Mixer jar spare,,,,37530,6755,1772912760,
pay_PAQBUA13PSYJ5U,payment,WB-106291,6295733,INR,captured,upi,TRUE,Payment for WB-106291 Mixer jar spare,,,,125915,22665,1772911620,
pay_FN7MY76TDYKDED,payment,WB-106292,8030000,INR,captured,card,TRUE,Payment for WB-106292 Copper water bottle,,,,160600,28908,1772905920,
pay_P6Q9WZA4C1L46S,payment,WB-106334,8738500,INR,captured,card,TRUE,Payment for WB-106334 Copper water bottle,,,,174770,31459,1772892720,
pay_TT8Q5VFRV6S8SX,payment,WB-106348,6838592,INR,captured,card,TRUE,Payment for WB-106348 Copper water bottle,,,,136772,24619,1772886300,
pay_DD57712KLHPV91,payment,WB-106431,8447100,INR,captured,netbanking,TRUE,Payment for WB-106431 Trolley bag 24 inch,,,,168942,30410,1772883360,
pay_F67T2YDY1SD807,payment,WB-106910,4063100,INR,captured,netbanking,TRUE,Payment for WB-106910 Rubber foot mat,,,,81262,14627,1772888760,
pay_VVMYZM1V6YBN0M,payment,WB-107023,3197490,INR,captured,emi,TRUE,Payment for WB-107023 Steel tiffin carrier,,,,63950,11511,1772882400,
pay_XJTXRKBNUKYKLF,payment,WB-107062,6120200,INR,captured,upi,TRUE,Payment for WB-107062 Steel tiffin carrier,,,,122404,22033,1772915040,
pay_4AZHS3JC6HPY3H,payment,WB-107234,3546900,INR,captured,emi,TRUE,Payment for WB-107234 Trolley bag 24 inch,,,,70938,12769,1772914680,
pay_YR1QFZLN19GMFD,payment,WB-108016,365722,INR,captured,upi,TRUE,Payment for WB-108016 Rubber foot mat,,,,7314,1317,1772916720,
pay_HPJFW0HBV9YYYF,payment,WB-108051,6595999,INR,captured,emi,TRUE,Payment for WB-108051 Mixer jar spare,,,,131920,23746,1772893440,
pay_J9R9MV2CUWAQEQ,payment,WB-108186,5731859,INR,captured,wallet,TRUE,Payment for WB-108186 Steel tiffin carrier,,,,114637,20635,1772893920,
pay_HMGRKNMN3W0SD5,payment,WB-108372,4295900,INR,captured,emi,TRUE,Payment for WB-108372 Coir door mat,,,,85918,15465,1772904780,
pay_YY3DBGKM7DJ9H3,payment,WB-108567,6933900,INR,captured,emi,TRUE,Payment for WB-108567 Steel tiffin carrier,,,,138678,24962,1772904960,
pay_3AKDJZFEXNSK69,payment,WB-108585,7218242,INR,captured,upi,TRUE,Payment for WB-108585 Copper water bottle,,,,144365,25986,1772885340,
pay_RFTNT8MHT95WRC,payment,WB-108821,6543590,INR,captured,card,TRUE,Payment for WB-108821 Trolley bag 24 inch,,,,130872,23557,1772896380,
pay_TWUQCS76DGW9A6,payment,WB-108933,8270100,INR,captured,netbanking,TRUE,Payment for WB-108933 Trolley bag 24 inch,,,,165402,29772,1772880060,
pay_WHDHE42950LJFL,payment,WB-109479,1305700,INR,captured,upi,TRUE,Payment for WB-109479 Trolley bag 24 inch,,,,26114,4701,1772888280,
pay_G0DW0AM07V9W3R,payment,WB-109553,6247100,INR,captured,netbanking,TRUE,Payment for WB-109553 Coir door mat,,,,124942,22490,1772888760,
pay_EPQH7MDHF4L958,payment,WB-109629,965900,INR,captured,emi,TRUE,Payment for WB-109629 Copper water bottle,,,,19318,3477,1772882400,
pay_A2DGP08U4HV11C,payment,WB-109635,2060400,INR,captured,emi,TRUE,Payment for WB-109635 Mixer jar spare,,,,41208,7417,1772904720,
pay_S96B2VSRP9GA7K,payment,WB-109638,510961,INR,captured,emi,TRUE,Payment for WB-109638 Rubber foot mat,,,,10219,1839,1772913840,
pay_32ASRKJHS73C4R,payment,WB-109720,1487112,INR,captured,netbanking,TRUE,Payment for WB-109720 Steel tiffin carrier,,,,29742,5354,1772911980,
pay_QGG9DNDGB2EBFA,payment,WB-109763,4233100,INR,captured,netbanking,TRUE,Payment for WB-109763 Coir door mat,,,,84662,15239,1772895780,
pay_2XUUXJ0P7P8Y5X,payment,WB-109779,2582500,INR,captured,card,TRUE,Payment for WB-109779 Coir door mat,,,,51650,9297,1772877180,
pay_65NU449UR1UUL2,payment,WB-104098,5941510,INR,captured,card,TRUE,Payment for WB-104098 Mixer jar spare,,,,118830,21389,1772972340,
pay_2EGPQC052X0WS4,payment,WB-104119,9079400,INR,captured,emi,TRUE,Payment for WB-104119 Coir door mat,,,,181588,32686,1772986500,
pay_FT6ZGP4NSE76XV,payment,WB-104172,8729100,INR,captured,netbanking,TRUE,Payment for WB-104172 Mixer jar spare,,,,174582,31425,1772964540,
pay_PRCMMF81TCQW9T,payment,WB-104457,4320937,INR,captured,emi,TRUE,Payment for WB-104457 Steel tiffin carrier,,,,86419,15555,1772995140,
pay_J6E6BUUZ12VSPB,payment,WB-104493,1357900,INR,captured,emi,TRUE,Payment for WB-104493 Copper water bottle,,,,27158,4888,1773003180,
pay_HZ3EU7D3DM3X9W,payment,WB-104611,3490000,INR,captured,card,TRUE,Payment for WB-104611 Copper water bottle,,,,69800,12564,1772986860,
pay_W2RH2FQTQ0L5P3,payment,WB-104615,2192500,INR,captured,card,TRUE,Payment for WB-104615 Copper water bottle,,,,43850,7893,1772977980,
pay_D1R6WDUVLFSL0G,payment,WB-104648,5753600,INR,captured,netbanking,TRUE,Payment for WB-104648 Steel tiffin carrier,,,,115072,20713,1772972640,
pay_1PGR8MP5X9C5CG,payment,WB-104665,3791900,INR,captured,emi,TRUE,Payment for WB-104665 Mixer jar spare,,,,75838,13651,1772969040,
pay_VDGH606WXKENY2,payment,WB-104669,4561700,INR,captured,upi,TRUE,Payment for WB-104669 Trolley bag 24 inch,,,,91234,16422,1772983200,
pay_S1DSZ6MN1P6N63,payment,WB-104914,9174100,INR,captured,netbanking,TRUE,Payment for WB-104914 Trolley bag 24 inch,,,,183482,33027,1772970000,
pay_7ZNBQBCHXMTP2N,payment,WB-105134,8134507,INR,captured,card,TRUE,Payment for WB-105134 Coir door mat,,,,162690,29284,1772967060,
pay_Z08G9RDWLWKFZ8,payment,WB-105655,6976100,INR,captured,netbanking,TRUE,Payment for WB-105655 Rubber foot mat,,,,139522,25114,1772977380,
pay_8NUPSFE8K7TJFG,payment,WB-105736,1737300,INR,captured,wallet,TRUE,Payment for WB-105736 Trolley bag 24 inch,,,,34746,6254,1772965080,
pay_QC1X5195W5ESHR,payment,WB-105911,7676129,INR,captured,netbanking,TRUE,Payment for WB-105911 Coir door mat,,,,153523,27634,1772957460,
pay_TH0A365UZ0KGTU,payment,WB-106088,4506900,INR,captured,emi,TRUE,Payment for WB-106088 Mixer jar spare,,,,90138,16225,1772971440,
pay_Q4ZWGY6T40PPLD,payment,WB-106184,1392610,INR,captured,netbanking,TRUE,Payment for WB-106184 Copper water bottle,,,,27852,5013,1772976180,
pay_53G84J717138GE,payment,WB-106224,5985024,INR,captured,card,TRUE,Payment for WB-106224 Rubber foot mat,,,,119700,21546,1772978760,
pay_TWPQU9H52UWPA1,payment,WB-106265,1213284,INR,captured,upi,TRUE,Payment for WB-106265 Trolley bag 24 inch,,,,24266,4368,1772994540,
pay_QZEREJ9ULP1BAC,payment,WB-106760,1926000,INR,captured,card,TRUE,Payment for WB-106760 Coir door mat,,,,38520,6934,1772993580,
pay_U6D4M38F4H0NMW,payment,WB-106836,1869037,INR,captured,card,TRUE,Payment for WB-106836 Rubber foot mat,,,,37381,6729,1772997120,
pay_FW55VKH9761Q3Z,payment,WB-106843,2383500,INR,captured,card,TRUE,Payment for WB-106843 Trolley bag 24 inch,,,,47670,8581,1772973960,
pay_EV08WNHALH9BMP,payment,WB-106922,718816,INR,captured,wallet,TRUE,Payment for WB-106922 Rubber foot mat,,,,14376,2588,1772962380,
pay_Y4WX626QPSY2JC,payment,WB-107181,1625500,INR,captured,card,TRUE,Payment for WB-107181 Mixer jar spare,,,,32510,5852,1772989080,
pay_RG13U6S6NHHR9Y,payment,WB-107350,9162230,INR,captured,upi,TRUE,Payment for WB-107350 Steel tiffin carrier,,,,183245,32984,1772997960,
pay_2M1RYBVHE03BP4,payment,WB-107406,4492669,INR,captured,netbanking,TRUE,Payment for WB-107406 Steel tiffin carrier,,,,89853,16174,1773002940,
pay_95E6RB9CDTF6AJ,payment,WB-107521,6559622,INR,captured,netbanking,TRUE,Payment for WB-107521 Coir door mat,,,,131192,23615,1772991960,
pay_WY6XQ9GRE58XX5,payment,WB-107633,3075574,INR,captured,card,TRUE,Payment for WB-107633 Steel tiffin carrier,,,,61511,11072,1772978520,
pay_NUKZV8088KLHU1,payment,WB-107679,7047300,INR,captured,wallet,TRUE,Payment for WB-107679 Coir door mat,,,,140946,25370,1772996400,
pay_7C45TGAJWLYS13,payment,WB-108127,5737286,INR,captured,upi,TRUE,Payment for WB-108127 Mixer jar spare,,,,114746,20654,1772962140,
pay_19NE04GNC234GW,payment,WB-108725,7087493,INR,captured,emi,TRUE,Payment for WB-108725 Mixer jar spare,,,,141750,25515,1772983860,
pay_VBV4F7GETVAG13,payment,WB-108861,8325200,INR,captured,upi,TRUE,Payment for WB-108861 Steel tiffin carrier,,,,166504,29971,1772990400,
pay_2YQG0429KCEC0W,payment,WB-109242,1507297,INR,captured,upi,TRUE,Payment for WB-109242 Copper water bottle,,,,30146,5426,1772990700,
pay_JCT5WWAB487E44,payment,WB-109349,6598400,INR,captured,emi,TRUE,Payment for WB-109349 Trolley bag 24 inch,,,,131968,23754,1772998140,
pay_L7JRYNR82SVYQC,payment,WB-109442,3686400,INR,captured,emi,TRUE,Payment for WB-109442 Rubber foot mat,,,,73728,13271,1772996940,
pay_DYVHYD395T6M9R,payment,WB-109511,7732360,INR,captured,wallet,TRUE,Payment for WB-109511 Coir door mat,,,,154647,27836,1773000960,
pay_42H88QV2UKMEQ2,payment,WB-109589,1520700,INR,captured,upi,TRUE,Payment for WB-109589 Trolley bag 24 inch,,,,30414,5475,1773002160,
pay_VZXKKSJLQ0FFUG,payment,WB-109823,790479,INR,captured,emi,TRUE,Payment for WB-109823 Rubber foot mat,,,,15810,2846,1772983560,
pay_8XZ6N9VBYCVFAM,payment,WB-109966,4034540,INR,captured,card,TRUE,Payment for WB-109966 Copper water bottle,,,,80691,14524,1772983740,
pay_27TRFBEFT3LW98,payment,WB-104061,4727758,INR,captured,upi,TRUE,Payment for WB-104061 Rubber foot mat,,,,94555,17020,1773061980,
pay_L0M7DA3W4C2NB2,payment,WB-104107,40014,INR,captured,card,TRUE,Payment for WB-104107 Rubber foot mat,,,,800,144,1773076680,
pay_96W8RLMXZW7YQE,payment,WB-104515,4958398,INR,captured,wallet,TRUE,Payment for WB-104515 Copper water bottle,,,,99168,17850,1773086100,
pay_VX60FP6TVAUJWE,payment,WB-104590,5574600,INR,captured,netbanking,TRUE,Payment for WB-104590 Rubber foot mat,,,,111492,20069,1773060900,
pay_0AQLAKBZU1W05C,payment,WB-104624,8076700,INR,captured,upi,TRUE,Payment for WB-104624 Copper water bottle,,,,161534,29076,1773089040,
pay_HN8CQVQCXVURM4,payment,WB-104727,2551556,INR,captured,card,TRUE,Payment for WB-104727 Rubber foot mat,,,,51031,9186,1773047580,
pay_7H4F5LU9YCP3X3,payment,WB-104800,4473200,INR,captured,upi,TRUE,Payment for WB-104800 Trolley bag 24 inch,,,,89464,16104,1773046320,
pay_0DDR4NFADH5SFM,payment,WB-105004,2337700,INR,captured,upi,TRUE,Payment for WB-105004 Coir door mat,,,,46754,8416,1773043380,
pay_EVSJWY77ZT6S3U,payment,WB-105005,6210600,INR,captured,netbanking,TRUE,Payment for WB-105005 Copper water bottle,,,,124212,22358,1773058680,
pay_H70Q5L73Q0Y92N,payment,WB-105062,988000,INR,captured,card,TRUE,Payment for WB-105062 Copper water bottle,,,,19760,3557,1773049200,
pay_14D00JTBGNK0WE,payment,WB-105078,7384067,INR,captured,card,TRUE,Payment for WB-105078 Steel tiffin carrier,,,,147681,26583,1773071100,
pay_ZHH7J2CQNQ47XJ,payment,WB-105253,5680200,INR,captured,upi,TRUE,Payment for WB-105253 Trolley bag 24 inch,,,,113604,20449,1773080280,
pay_K209WK7K3Y7QNJ,payment,WB-105300,7556681,INR,captured,netbanking,TRUE,Payment for WB-105300 Coir door mat,,,,151134,27204,1773061380,
pay_2JRJPDDD1T6CAE,payment,WB-105322,2096300,INR,captured,wallet,TRUE,Payment for WB-105322 Trolley bag 24 inch,,,,41926,7547,1773055980,
pay_T0KEFLVLPG12TG,payment,WB-105540,2206300,INR,captured,wallet,TRUE,Payment for WB-105540 Coir door mat,,,,44126,7943,1773045300,
pay_ZW4RQQFHSUXKPW,payment,WB-106004,317400,INR,captured,emi,TRUE,Payment for WB-106004 Copper water bottle,,,,6348,1143,1773086100,
pay_CZD5KUEYXF16NM,payment,WB-106024,3113856,INR,captured,wallet,TRUE,Payment for WB-106024 Mixer jar spare,,,,62277,11210,1773050820,
pay_8BPP22Y8JAAUBK,payment,WB-106051,2619400,INR,captured,emi,TRUE,Payment for WB-106051 Steel tiffin carrier,,,,52388,9430,1773072720,
pay_EUGDGYBVRVXEG1,payment,WB-106259,1424879,INR,captured,wallet,TRUE,Payment for WB-106259 Rubber foot mat,,,,28498,5130,1773045960,
pay_48V7B1A1AMW411,payment,WB-106305,645255,INR,captured,upi,TRUE,Payment for WB-106305 Trolley bag 24 inch,,,,12905,2323,1773076500,
