Txn Id,Merchant Ref No,Payer VPA,Payer Name,Txn Date,Credit Date,Settlement Utr,Txn Amount,MDR,GST,Net Amount,Refund Amount,Status,Remarks
UPI807011360190,GLX-209221,kaveri18@ybl,Kaveri Rubber Works Pvt Ltd,04/03/2026 16:50,05/03/2026,AXISUPI260305218,"₹90,307.18","₹1,806.14",₹325.11,"₹88,175.93",,SUCCESS,UPI collect for GLX-209221 Bulk despatch schedule B
UPI842012127363,GLX-209718,neelkanth00@okkotak,Neelkanth Ceramics Pvt Ltd,04/03/2026 20:06,06/03/2026,AXISUPI260306247,"₹44,281.47",₹885.63,₹159.41,"₹43,236.43",,SUCCESS,UPI collect for GLX-209718 Machinery hire charges
UPI608619820552,GLX-204089,girnar93@ybl,Girnar Pipes and Fittings Pvt Ltd,05/03/2026 13:09,06/03/2026,AXISUPI260306578,"₹54,616.78","₹1,092.34",₹196.62,"₹53,327.82",,SUCCESS,UPI collect for GLX-204089 Export documentation recovery
UPI986096499144,GLX-204600,ambar30@okhdfcbank,Ambar Cold Rooms Pvt Ltd,05/03/2026 12:04,06/03/2026,AXISUPI260306400,"₹76,737.00","₹1,534.74",₹276.25,"₹74,926.01",,SUCCESS,UPI collect for GLX-204600 Spare kit despatch
UPI636357515641,GLX-205354,yamini76@oksbi,Yamini Home Needs Pvt Ltd,05/03/2026 11:11,07/03/2026,AXISUPI260307375,"₹2,684.75",₹53.70,₹9.67,"₹2,621.38",,SUCCESS,UPI collect for GLX-205354 Secondary transport recovery
UPI723749966714,GLX-205977,bhoomi05@okaxis,Bhoomi Tiles and Sanitary LLP,05/03/2026 18:10,06/03/2026,AXISUPI260306900,"₹10,898.00",₹217.96,₹39.23,"₹10,640.81",,SUCCESS,UPI collect for GLX-205977 Tooling amortisation billing
UPI532397625639,GLX-206406,ranjeet35@ybl,Ranjeet Timber Depot Pvt Ltd,05/03/2026 20:16,06/03/2026,AXISUPI260306500,"₹14,206.00",₹284.12,₹51.14,"₹13,870.74",,SUCCESS,UPI collect for GLX-206406 Warehouse handling recovery
UPI853760303167,GLX-206459,kaveri09@okhdfcbank,Kaveri Rubber Works Pvt Ltd,05/03/2026 16:41,06/03/2026,AXISUPI260306100,"₹15,426.00",₹308.52,₹55.53,"₹15,061.95",,SUCCESS,UPI collect for GLX-206459 Contract manufacturing charges
UPI422303556669,GLX-206574,palashwood43@okaxis,Palashwood Interiors Pvt Ltd,05/03/2026 15:56,06/03/2026,AXISUPI260306600,"₹18,509.00",₹370.18,₹66.63,"₹18,072.19",,SUCCESS,UPI collect for GLX-206574 Bulk despatch schedule B
UPI409796976645,GLX-206650,chandravat41@ybl,Chandravat Metals Private Limited,05/03/2026 19:33,06/03/2026,AXISUPI260306830,"₹6,244.30",₹124.89,₹22.48,"₹6,096.93",,SUCCESS,UPI collect for GLX-206650 Bulk despatch schedule A
UPI547562528884,GLX-206679,meghdoot33@okhdfcbank,Meghdoot Packaging LLP,05/03/2026 19:56,06/03/2026,AXISUPI260306892,"₹61,252.92","₹1,225.06",₹220.51,"₹59,807.35",,SUCCESS,UPI collect for GLX-206679 Site erection charges
UPI780232262963,GLX-206693,tarangini78@okaxis,Tarangini Prints LLP,05/03/2026 10:29,06/03/2026,AXISUPI260306300,"₹58,808.00","₹1,176.16",₹211.71,"₹42,718.13","₹14,702.00",SUCCESS,UPI collect for GLX-206693 Design retainer billing
UPI656085707872,GLX-206901,marudhar35@okaxis,Marudhar Furnishings LLP,05/03/2026 14:38,06/03/2026,AXISUPI260306300,"₹3,827.00",₹76.54,₹13.78,"₹3,736.68",,SUCCESS,UPI collect for GLX-206901 Labelling job billing
UPI812538937216,GLX-207051,utsav01@ybl,Utsav Bakers LLP,05/03/2026 09:54,06/03/2026,AXISUPI260306992,"₹80,900.92","₹1,618.02",₹291.24,"₹78,991.66",,SUCCESS,UPI collect for GLX-207051 Scrap sale realisation
UPI612188289928,GLX-207208,barkat08@ybl,Barkat Stationers Private Limited,05/03/2026 14:21,06/03/2026,AXISUPI260306800,"₹49,408.00",₹988.16,₹177.87,"₹48,241.97",,SUCCESS,UPI collect for GLX-207208 Trial batch supply
UPI564339182296,GLX-207424,devgiri50@okhdfcbank,Devgiri Paints LLP,05/03/2026 12:55,06/03/2026,AXISUPI260306700,"₹10,428.00",₹208.56,₹37.54,"₹10,181.90",,SUCCESS,UPI collect for GLX-207424 Freight recovery billing
UPI489397937335,GLX-207680,ekansh43@okicici,Ekansh Glassworks Private Limited,05/03/2026 09:04,07/03/2026,AXISUPI260307161,"₹55,575.61","₹1,111.51",₹200.07,"₹54,264.03",,SUCCESS,UPI collect for GLX-207680 Rework charges billed
UPI254629844094,GLX-207689,prithvi64@okaxis,Prithvi Seeds and Feeds Pvt Ltd,05/03/2026 12:38,06/03/2026,AXISUPI260306900,"₹87,677.00","₹1,753.54",₹315.64,"₹85,607.82",,SUCCESS,UPI collect for GLX-207689 Consignment despatch
UPI502328183982,GLX-207825,shubhankar93@okhdfcbank,Shubhankar Electricals LLP,05/03/2026 11:23,06/03/2026,AXISUPI260306100,"₹84,906.00","₹1,698.12",₹305.66,"₹82,902.22",,SUCCESS,UPI collect for GLX-207825 Machinery hire charges
UPI116494786094,GLX-208111,naaz14@okaxis,Naaz Fabrics Private Limited,05/03/2026 15:54,06/03/2026,AXISUPI260306144,"₹7,362.44",₹147.25,₹26.50,"₹7,188.69",,SUCCESS,UPI collect for GLX-208111 Packaging material supply
UPI113118302956,GLX-208634,vaayu93@oksbi,Vaayu Organics Private Limited,05/03/2026 18:23,07/03/2026,AXISUPI260307645,"₹13,208.45",₹264.17,₹47.55,"₹12,896.73",,SUCCESS,UPI collect for GLX-208634 Testing and calibration charges
UPI118832815210,GLX-208698,neelkanth10@ybl,Neelkanth Ceramics Pvt Ltd,05/03/2026 17:26,06/03/2026,AXISUPI260306500,"₹5,791.00",₹115.82,₹20.85,"₹5,654.33",,SUCCESS,UPI collect for GLX-208698 Mould development charges
UPI366698669452,GLX-208824,sohrab32@okaxis,Sohrab Auto Spares LLP,05/03/2026 19:43,06/03/2026,AXISUPI260306300,"₹55,721.00","₹1,114.42",₹200.60,"₹54,405.98",,SUCCESS,UPI collect for GLX-208824 Bulk despatch schedule A
UPI343935424126,GLX-209094,kalanjali72@okaxis,Kalanjali Crafts Pvt Ltd,05/03/2026 10:01,06/03/2026,AXISUPI260306900,"₹52,307.00","₹1,046.14",₹188.31,"₹51,072.55",,SUCCESS,UPI collect for GLX-209094 Job work conversion charges
UPI519607798096,GLX-209327,kesari81@okicici,Kesari Handlooms Pvt Ltd,05/03/2026 15:28,07/03/2026,AXISUPI260307227,"₹18,739.27",₹374.79,₹67.46,"₹18,297.02",,SUCCESS,UPI collect for GLX-209327 Annual maintenance billing
UPI948878421830,GLX-209449,ojas45@okaxis,Ojas Lighting Private Limited,05/03/2026 18:38,06/03/2026,AXISUPI260306900,"₹66,266.00","₹1,325.32",₹238.56,"₹64,702.12",,SUCCESS,UPI collect for GLX-209449 Palletisation charges
UPI790789319967,GLX-209900,madhuban55@ybl,Madhuban Nurseries Pvt Ltd,05/03/2026 17:16,06/03/2026,AXISUPI260306500,"₹89,905.00","₹1,798.10",₹323.66,"₹87,783.24",,SUCCESS,UPI collect for GLX-209900 Sample despatch billing
UPI508871691151,GLX-204118,sitara17@ybl,Sitara Packaging Solutions Pvt Ltd,06/03/2026 12:09,07/03/2026,AXISUPI260307344,"₹3,386.44",₹67.73,₹12.19,"₹3,306.52",,SUCCESS,UPI collect for GLX-204118 Spare kit despatch
UPI232058216133,GLX-204165,chandravat66@okaxis,Chandravat Metals Private Limited,06/03/2026 18:01,07/03/2026,AXISUPI260307300,"₹2,738.00",₹54.76,₹9.86,"₹2,673.38",,SUCCESS,UPI collect for GLX-204165 Consignment despatch
UPI989561899526,GLX-204585,neelkanth54@okaxis,Neelkanth Ceramics Pvt Ltd,06/03/2026 17:33,07/03/2026,AXISUPI260307600,"₹86,639.00","₹1,732.78",₹311.90,"₹84,594.32",,SUCCESS,UPI collect for GLX-204585 Machinery hire charges
UPI617749554271,GLX-204731,bhoomi01@okicici,Bhoomi Tiles and Sanitary LLP,06/03/2026 16:39,08/03/2026,AXISUPI260308977,"₹12,617.77",₹252.36,₹45.42,"₹12,319.99",,SUCCESS,UPI collect for GLX-204731 Trial batch supply
UPI636528175048,GLX-204802,ambar86@ybl,Ambar Cold Rooms Pvt Ltd,06/03/2026 19:49,07/03/2026,AXISUPI260307500,"₹75,721.00","₹1,514.42",₹272.60,"₹73,933.98",,SUCCESS,UPI collect for GLX-204802 Warehouse handling recovery
UPI348891181561,GLX-204928,bhavani53@oksbi,Bhavani Steel Trading Pvt Ltd,06/03/2026 11:15,08/03/2026,AXISUPI260308723,"₹56,076.23","₹1,121.52",₹201.87,"₹54,752.84",,SUCCESS,UPI collect for GLX-204928 Tooling amortisation billing
UPI858700734336,GLX-205489,sanchit63@okaxis,Sanchit Hardware Depot Pvt Ltd,06/03/2026 08:40,07/03/2026,AXISUPI260307744,"₹33,342.44",₹666.85,₹120.03,"₹32,555.56",,SUCCESS,UPI collect for GLX-205489 Job work conversion charges
UPI548143282039,GLX-205555,tarangini61@ybl,Tarangini Prints LLP,06/03/2026 12:49,07/03/2026,AXISUPI260307800,"₹16,090.00",₹321.80,₹57.92,"₹15,710.28",,SUCCESS,UPI collect for GLX-205555 Packaging material supply
UPI896999948306,GLX-205727,vindhya84@ybl,Vindhya Plastics Private Limited,06/03/2026 11:44,07/03/2026,AXISUPI260307500,"₹2,065.00",₹41.30,₹7.43,"₹2,016.27",,SUCCESS,UPI collect for GLX-205727 Annual maintenance billing
UPI720699356011,GLX-205836,chirag36@okaxis,Chirag Battery House Pvt Ltd,06/03/2026 12:15,07/03/2026,AXISUPI260307900,"₹35,999.00",₹719.98,₹129.60,"₹35,149.42",,SUCCESS,UPI collect for GLX-205836 Mould development charges
UPI562066485388,GLX-205904,kalanjali87@okicici,Kalanjali Crafts Pvt Ltd,06/03/2026 13:52,08/03/2026,AXISUPI260308665,"₹3,758.65",₹75.17,₹13.53,"₹3,669.95",,SUCCESS,UPI collect for GLX-205904 Site erection charges
UPI156599186191,GLX-205989,suvarna58@okhdfcbank,Suvarna Weaves LLP,06/03/2026 08:55,07/03/2026,AXISUPI260307400,"₹9,687.00",₹193.74,₹34.87,"₹9,458.39",,SUCCESS,UPI collect for GLX-205989 Labelling job billing
UPI764080642613,GLX-206103,ranjeet91@okaxis,Ranjeet Timber Depot Pvt Ltd,06/03/2026 15:33,07/03/2026,AXISUPI260307900,"₹44,909.00",₹898.18,₹161.67,"₹43,849.15",,SUCCESS,UPI collect for GLX-206103 Spare kit despatch
UPI922254389319,GLX-206316,marudhar50@okaxis,Marudhar Furnishings LLP,06/03/2026 18:33,07/03/2026,AXISUPI260307360,"₹36,695.60",₹733.91,₹132.10,"₹35,829.59",,SUCCESS,UPI collect for GLX-206316 Rework charges billed
UPI184325219664,GLX-206787,nirvaan95@okkotak,Nirvaan Agro Mills Pvt Ltd,06/03/2026 18:28,08/03/2026,AXISUPI260308415,"₹28,965.15",₹579.30,₹104.27,"₹28,281.58",,SUCCESS,UPI collect for GLX-206787 Palletisation charges
UPI503977350444,GLX-207350,tanmay90@ybl,Tanmay Toolroom Private Limited,06/03/2026 19:35,07/03/2026,AXISUPI260307800,"₹94,993.00","₹1,899.86",₹341.97,"₹92,751.17",,SUCCESS,UPI collect for GLX-207350 Design retainer billing
UPI771263339663,GLX-207495,palashwood21@ybl,Palashwood Interiors Pvt Ltd,06/03/2026 17:53,07/03/2026,AXISUPI260307800,"₹79,450.00","₹1,589.00",₹286.02,"₹77,574.98",,SUCCESS,UPI collect for GLX-207495 Contract manufacturing charges
UPI993620884084,GLX-207498,jashan14@ybl,Jashan Sports Goods Pvt Ltd,06/03/2026 12:49,07/03/2026,AXISUPI260307500,"₹25,645.00",₹512.90,₹92.32,"₹25,039.78",,SUCCESS,UPI collect for GLX-207498 Bulk despatch schedule B
UPI843226198734,GLX-208152,prithvi14@okaxis,Prithvi Seeds and Feeds Pvt Ltd,06/03/2026 18:38,07/03/2026,AXISUPI260307600,"₹36,509.00",₹730.18,₹131.43,"₹35,647.39",,SUCCESS,UPI collect for GLX-208152 Bulk despatch schedule A
UPI322110848983,GLX-208690,rukmini13@ybl,Rukmini Provisions Private Limited,06/03/2026 14:26,07/03/2026,AXISUPI260307866,"₹74,446.66","₹1,488.93",₹268.01,"₹72,689.72",,SUCCESS,UPI collect for GLX-208690 Scrap sale realisation
UPI730827769750,GLX-208757,ekansh47@okhdfcbank,Ekansh Glassworks Private Limited,06/03/2026 14:27,07/03/2026,AXISUPI260307400,"₹53,301.00","₹1,066.02",₹191.88,"₹52,043.10",,SUCCESS,UPI collect for GLX-208757 Labelling job billing
UPI387464191552,GLX-208807,ojas77@okhdfcbank,Ojas Lighting Private Limited,06/03/2026 20:04,07/03/2026,AXISUPI260307100,"₹82,314.00","₹1,646.28",₹296.33,"₹80,371.39",,SUCCESS,UPI collect for GLX-208807 Sample despatch billing
UPI826036985138,GLX-208939,anokhi74@okicici,Anokhi Kitchenware Pvt Ltd,06/03/2026 13:21,08/03/2026,AXISUPI260308443,"₹60,312.43","₹1,206.25",₹217.12,"₹58,889.06",,SUCCESS,UPI collect for GLX-208939 Secondary transport recovery
UPI787013309125,GLX-208982,kesari05@oksbi,Kesari Handlooms Pvt Ltd,06/03/2026 08:49,08/03/2026,AXISUPI260308561,"₹85,018.61","₹1,700.37",₹306.07,"₹83,012.17",,SUCCESS,UPI collect for GLX-208982 Freight recovery billing
UPI795023423848,GLX-209054,utsav22@okhdfcbank,Utsav Bakers LLP,06/03/2026 14:04,07/03/2026,AXISUPI260307700,"₹20,733.00",₹414.66,₹74.64,"₹20,243.70",,SUCCESS,UPI collect for GLX-209054 Testing and calibration charges
UPI330509334562,GLX-209715,yamini71@oksbi,Yamini Home Needs Pvt Ltd,06/03/2026 20:10,08/03/2026,AXISUPI260308177,"₹25,218.77",₹504.38,₹90.79,"₹24,623.60",,SUCCESS,UPI collect for GLX-209715 Export documentation recovery
UPI714760602316,GLX-204483,meghdoot77@okaxis,Meghdoot Packaging LLP,07/03/2026 12:52,08/03/2026,AXISUPI260308900,"₹53,117.00","₹1,062.34",₹191.22,"₹51,863.44",,SUCCESS,UPI collect for GLX-204483 Job work conversion charges
UPI102550902037,GLX-204657,vindhya57@okhdfcbank,Vindhya Plastics Private Limited,07/03/2026 16:27,08/03/2026,AXISUPI260308700,"₹32,514.00",₹650.28,₹117.05,"₹31,746.67",,SUCCESS,UPI collect for GLX-204657 Freight recovery billing
UPI614517468306,GLX-204818,barkat19@okaxis,Barkat Stationers Private Limited,07/03/2026 13:47,08/03/2026,AXISUPI260308300,"₹30,044.00",₹600.88,₹108.16,"₹29,334.96",,SUCCESS,UPI collect for GLX-204818 Tooling amortisation billing
UPI196114064511,GLX-205423,jashan21@okhdfcbank,Jashan Sports Goods Pvt Ltd,07/03/2026 16:41,08/03/2026,AXISUPI260308700,"₹38,904.00",₹778.08,₹140.05,"₹37,985.87",,SUCCESS,UPI collect for GLX-205423 Contract manufacturing charges
UPI272035666328,GLX-205537,shubhankar06@ybl,Shubhankar Electricals LLP,07/03/2026 09:16,08/03/2026,AXISUPI260308800,"₹9,799.00",₹195.98,₹35.28,"₹9,567.74",,SUCCESS,UPI collect for GLX-205537 Mould development charges
UPI501161143383,GLX-205849,sitara11@okaxis,Sitara Packaging Solutions Pvt Ltd,07/03/2026 16:52,08/03/2026,AXISUPI260308420,"₹95,736.20","₹1,914.72",₹344.65,"₹93,476.83",,SUCCESS,UPI collect for GLX-205849 Warehouse handling recovery
UPI175020819427,GLX-206162,nirvaan64@oksbi,Nirvaan Agro Mills Pvt Ltd,07/03/2026 10:08,09/03/2026,AXISUPI260309747,"₹10,320.47",₹206.41,₹37.15,"₹10,076.91",,SUCCESS,UPI collect for GLX-206162 Sample despatch billing
UPI743619426855,GLX-206198,girnar83@ybl,Girnar Pipes and Fittings Pvt Ltd,07/03/2026 11:44,08/03/2026,AXISUPI260308800,"₹31,003.00",₹620.06,₹111.61,"₹30,271.33",,SUCCESS,UPI collect for GLX-206198 Secondary transport recovery
UPI885209799369,GLX-206202,anokhi27@oksbi,Anokhi Kitchenware Pvt Ltd,07/03/2026 11:04,09/03/2026,AXISUPI260309573,"₹35,131.73",₹702.63,₹126.47,"₹34,302.63",,SUCCESS,UPI collect for GLX-206202 Export documentation recovery
UPI971771525199,GLX-206237,kalanjali48@okhdfcbank,Kalanjali Crafts Pvt Ltd,07/03/2026 17:32,08/03/2026,AXISUPI260308100,"₹12,141.00",₹242.82,₹43.71,"₹11,854.47",,SUCCESS,UPI collect for GLX-206237 Job work conversion charges
UPI103748197631,GLX-206386,chirag84@okhdfcbank,Chirag Battery House Pvt Ltd,07/03/2026 10:32,08/03/2026,AXISUPI260308400,"₹40,962.00",₹819.24,₹147.46,"₹39,995.30",,SUCCESS,UPI collect for GLX-206386 Machinery hire charges
UPI431335397341,GLX-206417,madhuban72@okhdfcbank,Madhuban Nurseries Pvt Ltd,07/03/2026 10:46,08/03/2026,AXISUPI260308700,"₹94,308.00","₹1,886.16",₹339.51,"₹92,082.33",,SUCCESS,UPI collect for GLX-206417 Palletisation charges
UPI132730989219,GLX-206443,naaz77@oksbi,Naaz Fabrics Private Limited,07/03/2026 15:29,09/03/2026,AXISUPI260309609,"₹64,463.09","₹1,289.26",₹232.07,"₹62,941.76",,SUCCESS,UPI collect for GLX-206443 Design retainer billing
UPI117741617273,GLX-206484,suvarna62@ybl,Suvarna Weaves LLP,07/03/2026 10:35,08/03/2026,AXISUPI260308200,"₹65,431.00","₹1,308.62",₹235.55,"₹63,886.83",,SUCCESS,UPI collect for GLX-206484 Rework charges billed
UPI916725704154,GLX-206668,vaayu90@okhdfcbank,Vaayu Organics Private Limited,07/03/2026 09:30,08/03/2026,AXISUPI260308982,"₹91,700.82","₹1,834.02",₹330.12,"₹89,536.68",,SUCCESS,UPI collect for GLX-206668 Scrap sale realisation
UPI420370353212,GLX-207514,devgiri93@okhdfcbank,Devgiri Paints LLP,07/03/2026 16:27,08/03/2026,AXISUPI260308100,"₹49,986.00",₹999.72,₹179.95,"₹48,806.33",,SUCCESS,UPI collect for GLX-207514 Annual maintenance billing
UPI158732419641,GLX-208133,sanchit61@ybl,Sanchit Hardware Depot Pvt Ltd,07/03/2026 08:49,08/03/2026,AXISUPI260308200,"₹87,967.00","₹1,759.34",₹316.68,"₹85,890.98",,SUCCESS,UPI collect for GLX-208133 Site erection charges
UPI274911166145,GLX-208158,marudhar51@okaxis,Marudhar Furnishings LLP,07/03/2026 20:38,08/03/2026,AXISUPI260308600,"₹2,345.00",₹46.90,₹8.44,"₹2,289.66",,SUCCESS,UPI collect for GLX-208158 Labelling job billing
UPI819428444713,GLX-209023,rukmini71@okhdfcbank,Rukmini Provisions Private Limited,07/03/2026 14:09,08/03/2026,AXISUPI260308700,"₹12,957.00",₹259.14,₹46.65,"₹12,651.21",,SUCCESS,UPI collect for GLX-209023 Testing and calibration charges
UPI420847103419,GLX-209126,sohrab94@okaxis,Sohrab Auto Spares LLP,07/03/2026 12:52,08/03/2026,AXISUPI260308600,"₹64,310.00","₹1,286.20",₹231.52,"₹62,792.28",,SUCCESS,UPI collect for GLX-209126 Consignment despatch
UPI347406566531,GLX-209133,chandravat73@okhdfcbank,Chandravat Metals Private Limited,07/03/2026 17:00,08/03/2026,AXISUPI260308100,"₹24,921.00",₹498.42,₹89.72,"₹24,332.86",,SUCCESS,UPI collect for GLX-209133 Bulk despatch schedule A
UPI239755911572,GLX-209192,bhavani82@oksbi,Bhavani Steel Trading Pvt Ltd,07/03/2026 12:27,09/03/2026,AXISUPI260309453,"₹41,655.53",₹833.11,₹149.96,"₹40,672.46",,SUCCESS,UPI collect for GLX-209192 Trial batch supply
UPI287057696367,GLX-209253,tanmay40@okaxis,Tanmay Toolroom Private Limited,07/03/2026 08:52,08/03/2026,AXISUPI260308600,"₹4,055.00",₹81.10,₹14.60,"₹3,959.30",,SUCCESS,UPI collect for GLX-209253 Packaging material supply
UPI957878771275,GLX-209665,ambar20@okhdfcbank,Ambar Cold Rooms Pvt Ltd,07/03/2026 15:36,08/03/2026,AXISUPI260308400,"₹83,847.00","₹1,676.94",₹301.85,"₹81,868.21",,SUCCESS,UPI collect for GLX-209665 Spare kit despatch
UPI610715638687,GLX-209811,kaveri64@okaxis,Kaveri Rubber Works Pvt Ltd,07/03/2026 17:47,08/03/2026,AXISUPI260308294,"₹74,971.94","₹1,499.44",₹269.90,"₹73,202.60",,SUCCESS,UPI collect for GLX-209811 Bulk despatch schedule B
UPI896110612517,GLX-204759,kaveri56@okhdfcbank,Kaveri Rubber Works Pvt Ltd,08/03/2026 16:10,09/03/2026,AXISUPI260309778,"₹83,445.78","₹1,668.92",₹300.41,"₹81,476.45",,SUCCESS,UPI collect for GLX-204759 Contract manufacturing charges
UPI437769436679,GLX-205252,bhoomi68@okaxis,Bhoomi Tiles and Sanitary LLP,08/03/2026 15:29,09/03/2026,AXISUPI260309300,"₹15,284.00",₹305.68,₹55.02,"₹14,923.30",,SUCCESS,UPI collect for GLX-205252 Tooling amortisation billing
UPI710736074907,GLX-205338,prithvi27@ybl,Prithvi Seeds and Feeds Pvt Ltd,08/03/2026 08:03,09/03/2026,AXISUPI260309200,"₹10,000.00",₹200.00,₹36.00,"₹9,764.00",,SUCCESS,UPI collect for GLX-205338 Consignment despatch
UPI565341495949,GLX-205357,jashan77@okkotak,Jashan Sports Goods Pvt Ltd,08/03/2026 18:12,10/03/2026,AXISUPI260310625,"₹73,220.25","₹1,464.40",₹263.59,"₹71,492.26",,SUCCESS,UPI collect for GLX-205357 Bulk despatch schedule B
UPI222690880379,GLX-205449,utsav66@ybl,Utsav Bakers LLP,08/03/2026 10:58,09/03/2026,AXISUPI260309800,"₹70,153.00","₹1,403.06",₹252.55,"₹68,497.39",,SUCCESS,UPI collect for GLX-205449 Scrap sale realisation
UPI501957840921,GLX-205594,naaz25@okhdfcbank,Naaz Fabrics Private Limited,08/03/2026 17:36,09/03/2026,AXISUPI260309700,"₹75,345.00","₹1,506.90",₹271.24,"₹73,566.86",,SUCCESS,UPI collect for GLX-205594 Packaging material supply
UPI925399997030,GLX-205678,bhavani95@okhdfcbank,Bhavani Steel Trading Pvt Ltd,08/03/2026 16:26,09/03/2026,AXISUPI260309262,"₹25,813.62",₹516.27,₹92.93,"₹25,204.42",,SUCCESS,UPI collect for GLX-205678 Tooling amortisation billing
UPI646683683607,GLX-205809,yamini23@okicici,Yamini Home Needs Pvt Ltd,08/03/2026 11:02,10/03/2026,AXISUPI260310257,"₹35,911.57",₹718.23,₹129.28,"₹35,064.06",,SUCCESS,UPI collect for GLX-205809 Secondary transport recovery
UPI895337466934,GLX-206609,vaayu67@okhdfcbank,Vaayu Organics Private Limited,08/03/2026 17:36,09/03/2026,AXISUPI260309400,"₹25,113.00",₹502.26,₹90.41,"₹24,520.33",,SUCCESS,UPI collect for GLX-206609 Testing and calibration charges
UPI348920194508,GLX-206626,girnar14@okaxis,Girnar Pipes and Fittings Pvt Ltd,08/03/2026 17:59,09/03/2026,AXISUPI260309630,"₹27,284.30",₹545.69,₹98.22,"₹26,640.39",,SUCCESS,UPI collect for GLX-206626 Export documentation recovery
UPI208231183245,GLX-207025,madhuban52@ybl,Madhuban Nurseries Pvt Ltd,08/03/2026 16:24,09/03/2026,AXISUPI260309296,"₹11,593.96",₹231.88,₹41.74,"₹11,320.34",,SUCCESS,UPI collect for GLX-207025 Sample despatch billing
UPI681334542962,GLX-207086,suvarna50@oksbi,Suvarna Weaves LLP,08/03/2026 13:51,10/03/2026,AXISUPI260310105,"₹95,463.05","₹1,909.26",₹343.67,"₹93,210.12",,SUCCESS,UPI collect for GLX-207086 Labelling job billing
UPI663552760883,GLX-207546,kesari80@ybl,Kesari Handlooms Pvt Ltd,08/03/2026 12:49,09/03/2026,AXISUPI260309800,"₹48,850.00",₹977.00,₹175.86,"₹47,697.14",,SUCCESS,UPI collect for GLX-207546 Annual maintenance billing
UPI618760128679,GLX-207792,palashwood26@ybl,Palashwood Interiors Pvt Ltd,08/03/2026 11:58,09/03/2026,AXISUPI260309866,"₹93,139.66","₹1,862.79",₹335.30,"₹90,941.57",,SUCCESS,UPI collect for GLX-207792 Bulk despatch schedule B
