Posting Date,Document No,Journal,GL Account Code,Cost Centre,External Ref,Customer,Narrative,Debit,Credit,Currency
26-Mar-2026,DOC/2026/207606,SALES,4110-REV-DOM,CC-PNQ-01,GLX-207606,Prithvi Seeds and Feeds Pvt Ltd,Bulk despatch schedule A,,10554.74,INR
26-Mar-2026,DOC/2026/207661,SALES,4150-REV-DOM,CC-BLR-02,GLX-207661,Kesari Handlooms Pvt Ltd,Freight recovery billing,,41536.90,INR
26-Mar-2026,DOC/2026/207863,SALES,4140-REV-DOM,CC-BLR-01,GLX-207863,Vaayu Organics Private Limited,Scrap sale realisation,,34365.00,INR
26-Mar-2026,DOC/2026/208161,SALES,4120-REV-DOM,CC-MYS-01,GLX-208161,Meghdoot Packaging LLP,Job work conversion charges,,57127.00,INR
26-Mar-2026,DOC/2026/209378,SALES,4130-REV-DOM,CC-HYD-01,GLX-209378,Anokhi Kitchenware Pvt Ltd,Secondary transport recovery,,31208.08,INR
26-Mar-2026,DOC/2026/209406,SALES,4110-REV-DOM,CC-HYD-01,GLX-209406,Ojas Lighting Private Limited,Sample despatch billing,,92238.87,INR
26-Mar-2026,DOC/2026/209464,SALES,4140-REV-DOM,CC-HYD-01,GLX-209464,Ambar Cold Rooms Pvt Ltd,Warehouse handling recovery,,29643.00,INR
26-Mar-2026,DOC/2026/209547,SALES,4150-REV-DOM,CC-BLR-01,GLX-209547,Barkat Stationers Private Limited,Tooling amortisation billing,,6790.00,INR
26-Mar-2026,DOC/2026/209666,SALES,4110-REV-DOM,CC-MYS-01,GLX-209666,Kaveri Rubber Works Pvt Ltd,Bulk despatch schedule B,,42792.27,INR
27-Mar-2026,DOC/2026/204598,SALES,4150-REV-DOM,CC-MYS-01,GLX-204598,Girnar Pipes and Fittings Pvt Ltd,Secondary transport recovery,,5272.00,INR
27-Mar-2026,DOC/2026/204658,SALES,4160-REV-DOM,CC-BLR-02,GLX-204658,Chirag Battery House Pvt Ltd,Machinery hire charges,,48461.00,INR
27-Mar-2026,DOC/2026/204892,SALES,4160-REV-DOM,CC-PNQ-01,GLX-204892,Ambar Cold Rooms Pvt Ltd,Spare kit despatch,,5189.00,INR
27-Mar-2026,DOC/2026/204973,SALES,4150-REV-DOM,CC-HYD-01,GLX-204973,Yamini Home Needs Pvt Ltd,Secondary transport recovery,,33328.50,INR
27-Mar-2026,DOC/2026/205010,SALES,4110-REV-DOM,CC-BLR-01,GLX-205010,Anokhi Kitchenware Pvt Ltd,Export documentation recovery,,71760.00,INR
27-Mar-2026,DOC/2026/205171,SALES,4120-REV-DOM,CC-MYS-01,GLX-205171,Chandravat Metals Private Limited,Bulk despatch schedule A,,12697.62,INR
27-Mar-2026,DOC/2026/205240,SALES,4130-REV-DOM,CC-BLR-01,GLX-205240,Tanmay Toolroom Private Limited,Packaging material supply,,21500.41,INR
27-Mar-2026,DOC/2026/205306,SALES,4150-REV-DOM,CC-HYD-01,GLX-205306,Suvarna Weaves LLP,Rework charges billed,,14518.22,INR
27-Mar-2026,DOC/2026/205720,SALES,4130-REV-DOM,CC-MYS-01,GLX-205720,Kalanjali Crafts Pvt Ltd,Job work conversion charges,,11912.00,INR
27-Mar-2026,DOC/2026/205721,SALES,4130-REV-DOM,CC-PNQ-01,GLX-205721,Sitara Packaging Solutions Pvt Ltd,Warehouse handling recovery,,19424.00,INR
27-Mar-2026,DOC/2026/206016,SALES,4160-REV-DOM,CC-BLR-01,GLX-206016,Tarangini Prints LLP,Design retainer billing,,78995.00,INR
27-Mar-2026,DOC/2026/206050,SALES,4140-REV-DOM,CC-BLR-02,GLX-206050,Ojas Lighting Private Limited,Palletisation charges,,45561.00,INR
27-Mar-2026,DOC/2026/207236,SALES,4140-REV-DOM,CC-BLR-02,GLX-207236,Shubhankar Electricals LLP,Mould development charges,,37521.54,INR
27-Mar-2026,DOC/2026/207589,SALES,4110-REV-DOM,CC-MYS-01,GLX-207589,Kesari Handlooms Pvt Ltd,Annual maintenance billing,,37842.00,INR
27-Mar-2026,DOC/2026/207659,SALES,4120-REV-DOM,CC-BLR-01,GLX-207659,Sohrab Auto Spares LLP,Consignment despatch,,11125.00,INR
27-Mar-2026,DOC/2026/207780,SALES,4130-REV-DOM,CC-HYD-01,GLX-207780,Marudhar Furnishings LLP,Labelling job billing,,79958.38,INR
27-Mar-2026,DOC/2026/207936,SALES,4150-REV-DOM,CC-PNQ-01,GLX-207936,Utsav Bakers LLP,Scrap sale realisation,,45454.09,INR
27-Mar-2026,DOC/2026/208149,SALES,4150-REV-DOM,CC-PNQ-01,GLX-208149,Bhoomi Tiles and Sanitary LLP,Tooling amortisation billing,,80824.00,INR
27-Mar-2026,DOC/2026/208181,SALES,4120-REV-DOM,CC-BLR-02,GLX-208181,Sanchit Hardware Depot Pvt Ltd,Site erection charges,,25381.00,INR
27-Mar-2026,DOC/2026/208442,SALES,4150-REV-DOM,CC-PNQ-01,GLX-208442,Jashan Sports Goods Pvt Ltd,Contract manufacturing charges,,34654.00,INR
27-Mar-2026,DOC/2026/208550,SALES,4130-REV-DOM,CC-BLR-02,GLX-208550,Devgiri Paints LLP,Annual maintenance billing,,57536.08,INR
27-Mar-2026,DOC/2026/209030,SALES,4110-REV-DOM,CC-PNQ-01,GLX-209030,Palashwood Interiors Pvt Ltd,Bulk despatch schedule B,,80154.00,INR
27-Mar-2026,DOC/2026/209298,SALES,4110-REV-DOM,CC-BLR-02,GLX-209298,Nirvaan Agro Mills Pvt Ltd,Sample despatch billing,,44286.00,INR
27-Mar-2026,DOC/2026/209331,SALES,4150-REV-DOM,CC-MYS-01,GLX-209331,Vindhya Plastics Private Limited,Freight recovery billing,,23632.94,INR
27-Mar-2026,DOC/2026/209359,SALES,4120-REV-DOM,CC-BLR-01,GLX-209359,Rukmini Provisions Private Limited,Testing and calibration charges,,89575.00,INR
27-Mar-2026,DOC/2026/209390,SALES,4120-REV-DOM,CC-BLR-01,GLX-209390,Bhavani Steel Trading Pvt Ltd,Trial batch supply,,82585.00,INR
28-Mar-2026,DOC/2026/204062,SALES,4140-REV-DOM,CC-BLR-02,GLX-204062,Vaayu Organics Private Limited,Testing and calibration charges,,64971.00,INR
28-Mar-2026,DOC/2026/204090,SALES,4140-REV-DOM,CC-MYS-01,GLX-204090,Girnar Pipes and Fittings Pvt Ltd,Export documentation recovery,,25287.00,INR
28-Mar-2026,DOC/2026/204871,SALES,4140-REV-DOM,CC-BLR-02,GLX-204871,Anokhi Kitchenware Pvt Ltd,Secondary transport recovery,,68091.58,INR
28-Mar-2026,DOC/2026/204997,SALES,4150-REV-DOM,CC-BLR-02,GLX-204997,Sohrab Auto Spares LLP,Bulk despatch schedule A,,77716.31,INR
28-Mar-2026,DOC/2026/205012,SALES,4120-REV-DOM,CC-PNQ-01,GLX-205012,Ekansh Glassworks Private Limited,Rework charges billed,,64099.92,INR
28-Mar-2026,DOC/2026/205364,SALES,4160-REV-DOM,CC-HYD-01,GLX-205364,Bhavani Steel Trading Pvt Ltd,Tooling amortisation billing,,14993.06,INR
28-Mar-2026,DOC/2026/205973,SALES,4110-REV-DOM,CC-HYD-01,GLX-205973,Suvarna Weaves LLP,Labelling job billing,,34458.00,INR
28-Mar-2026,DOC/2026/206048,SALES,4150-REV-DOM,CC-BLR-02,GLX-206048,Vindhya Plastics Private Limited,Annual maintenance billing,,32446.93,INR
28-Mar-2026,DOC/2026/206222,SALES,4110-REV-DOM,CC-BLR-02,GLX-206222,Shubhankar Electricals LLP,Machinery hire charges,,13926.67,INR
28-Mar-2026,DOC/2026/206738,SALES,4150-REV-DOM,CC-MYS-01,GLX-206738,Sitara Packaging Solutions Pvt Ltd,Spare kit despatch,,10252.46,INR
28-Mar-2026,DOC/2026/207361,SALES,4150-REV-DOM,CC-HYD-01,GLX-207361,Sanchit Hardware Depot Pvt Ltd,Job work conversion charges,,65128.10,INR
28-Mar-2026,DOC/2026/207482,SALES,4120-REV-DOM,CC-HYD-01,GLX-207482,Jashan Sports Goods Pvt Ltd,Bulk despatch schedule B,,20923.03,INR
28-Mar-2026,DOC/2026/207515,SALES,4110-REV-DOM,CC-BLR-02,GLX-207515,Nirvaan Agro Mills Pvt Ltd,Palletisation charges,,12786.30,INR
28-Mar-2026,DOC/2026/208423,SALES,4150-REV-DOM,CC-HYD-01,GLX-208423,Naaz Fabrics Private Limited,Packaging material supply,,77038.48,INR
28-Mar-2026,DOC/2026/208639,SALES,4150-REV-DOM,CC-BLR-02,GLX-208639,Madhuban Nurseries Pvt Ltd,Sample despatch billing,,52396.00,INR
28-Mar-2026,DOC/2026/208682,SALES,4130-REV-DOM,CC-BLR-02,GLX-208682,Neelkanth Ceramics Pvt Ltd,Mould development charges,,71786.00,INR
28-Mar-2026,DOC/2026/208775,SALES,4160-REV-DOM,CC-BLR-02,GLX-208775,Barkat Stationers Private Limited,Trial batch supply,,93281.44,INR
28-Mar-2026,DOC/2026/209036,SALES,4120-REV-DOM,CC-HYD-01,GLX-209036,Chirag Battery House Pvt Ltd,Mould development charges,,15193.00,INR
28-Mar-2026,DOC/2026/209069,SALES,4150-REV-DOM,CC-PNQ-01,GLX-209069,Chandravat Metals Private Limited,Consignment despatch,,34174.51,INR
28-Mar-2026,DOC/2026/209540,SALES,4120-REV-DOM,CC-PNQ-01,GLX-209540,Meghdoot Packaging LLP,Site erection charges,,50929.00,INR
28-Mar-2026,DOC/2026/209570,SALES,4110-REV-DOM,CC-PNQ-01,GLX-209570,Rukmini Provisions Private Limited,Scrap sale realisation,,47334.11,INR
28-Mar-2026,DOC/2026/209585,SALES,4120-REV-DOM,CC-BLR-01,GLX-209585,Ranjeet Timber Depot Pvt Ltd,Warehouse handling recovery,,66085.08,INR
28-Mar-2026,DOC/2026/209610,SALES,4130-REV-DOM,CC-BLR-02,GLX-209610,Kaveri Rubber Works Pvt Ltd,Contract manufacturing charges,,4856.99,INR
28-Mar-2026,DOC/2026/209713,SALES,4130-REV-DOM,CC-MYS-01,GLX-209713,Prithvi Seeds and Feeds Pvt Ltd,Consignment despatch,,58412.99,INR
28-Mar-2026,DOC/2026/209815,SALES,4150-REV-DOM,CC-PNQ-01,GLX-209815,Devgiri Paints LLP,Freight recovery billing,,8824.00,INR
28-Mar-2026,DOC/2026/209850,SALES,4110-REV-DOM,CC-HYD-01,GLX-209850,Tanmay Toolroom Private Limited,Design retainer billing,,72618.00,INR
29-Mar-2026,DOC/2026/204157,SALES,4120-REV-DOM,CC-BLR-01,GLX-204157,Ambar Cold Rooms Pvt Ltd,Warehouse handling recovery,,30625.68,INR
29-Mar-2026,DOC/2026/204220,SALES,4150-REV-DOM,CC-PNQ-01,GLX-204220,Madhuban Nurseries Pvt Ltd,Palletisation charges,,26134.00,INR
29-Mar-2026,DOC/2026/204249,SALES,4110-REV-DOM,CC-HYD-01,GLX-204249,Utsav Bakers LLP,Testing and calibration charges,,89598.84,INR
29-Mar-2026,DOC/2026/204396,SALES,4120-REV-DOM,CC-MYS-01,GLX-204396,Shubhankar Electricals LLP,Mould development charges,,62827.00,INR
29-Mar-2026,DOC/2026/205318,SALES,4110-REV-DOM,CC-HYD-01,GLX-205318,Meghdoot Packaging LLP,Job work conversion charges,,64068.00,INR
29-Mar-2026,DOC/2026/205488,SALES,4150-REV-DOM,CC-BLR-01,GLX-205488,Ojas Lighting Private Limited,Sample despatch billing,,93520.00,INR
29-Mar-2026,DOC/2026/205680,SALES,4130-REV-DOM,CC-HYD-01,GLX-205680,Ranjeet Timber Depot Pvt Ltd,Spare kit despatch,,21968.81,INR
29-Mar-2026,DOC/2026/205821,SALES,4110-REV-DOM,CC-BLR-01,GLX-205821,Marudhar Furnishings LLP,Rework charges billed,,75600.65,INR
29-Mar-2026,DOC/2026/205845,SALES,4120-REV-DOM,CC-BLR-02,GLX-205845,Kaveri Rubber Works Pvt Ltd,Bulk despatch schedule B,,81061.00,INR
29-Mar-2026,DOC/2026/206008,SALES,4140-REV-DOM,CC-HYD-01,GLX-206008,Kesari Handlooms Pvt Ltd,Freight recovery billing,,12783.00,INR
29-Mar-2026,DOC/2026/206795,SALES,4130-REV-DOM,CC-PNQ-01,GLX-206795,Vaayu Organics Private Limited,Scrap sale realisation,,60794.51,INR
29-Mar-2026,DOC/2026/206958,SALES,4150-REV-DOM,CC-BLR-02,GLX-206958,Ekansh Glassworks Private Limited,Labelling job billing,,33526.00,INR
29-Mar-2026,DOC/2026/207184,SALES,4110-REV-DOM,CC-BLR-02,GLX-207184,Girnar Pipes and Fittings Pvt Ltd,Secondary transport recovery,,18366.00,INR
29-Mar-2026,DOC/2026/207529,SALES,4150-REV-DOM,CC-MYS-01,GLX-207529,Naaz Fabrics Private Limited,Design retainer billing,,81232.20,INR
29-Mar-2026,DOC/2026/207748,SALES,4150-REV-DOM,CC-PNQ-01,GLX-207748,Tarangini Prints LLP,Packaging material supply,,9124.00,INR
29-Mar-2026,DOC/2026/208021,SALES,4130-REV-DOM,CC-PNQ-01,GLX-208021,Neelkanth Ceramics Pvt Ltd,Machinery hire charges,,46904.09,INR
29-Mar-2026,DOC/2026/208050,SALES,4130-REV-DOM,CC-PNQ-01,GLX-208050,Sohrab Auto Spares LLP,Consignment despatch,,11264.00,INR
29-Mar-2026,DOC/2026/208238,SALES,4110-REV-DOM,CC-HYD-01,GLX-208238,Barkat Stationers Private Limited,Tooling amortisation billing,,39288.42,INR
29-Mar-2026,DOC/2026/208414,SALES,4160-REV-DOM,CC-MYS-01,GLX-208414,Yamini Home Needs Pvt Ltd,Export documentation recovery,,77387.00,INR
29-Mar-2026,DOC/2026/208860,SALES,4120-REV-DOM,CC-BLR-02,GLX-208860,Prithvi Seeds and Feeds Pvt Ltd,Bulk despatch schedule A,,6721.00,INR
29-Mar-2026,DOC/2026/209020,SALES,4160-REV-DOM,CC-BLR-01,GLX-209020,Kalanjali Crafts Pvt Ltd,Site erection charges,,46235.00,INR
29-Mar-2026,DOC/2026/209027,SALES,4130-REV-DOM,CC-BLR-02,GLX-209027,Palashwood Interiors Pvt Ltd,Contract manufacturing charges,,67106.79,INR
29-Mar-2026,DOC/2026/209035,SALES,4140-REV-DOM,CC-PNQ-01,GLX-209035,Devgiri Paints LLP,Annual maintenance billing,,11289.72,INR
29-Mar-2026,DOC/2026/209104,SALES,4110-REV-DOM,CC-PNQ-01,GLX-209104,Sitara Packaging Solutions Pvt Ltd,Warehouse handling recovery,,66504.00,INR
29-Mar-2026,DOC/2026/209504,SALES,4150-REV-DOM,CC-BLR-02,GLX-209504,Bhoomi Tiles and Sanitary LLP,Trial batch supply,,26326.69,INR
30-Mar-2026,DOC/2026/204296,SALES,4110-REV-DOM,CC-BLR-01,GLX-204296,Chandravat Metals Private Limited,Bulk despatch schedule A,,17760.09,INR
30-Mar-2026,DOC/2026/204471,SALES,4130-REV-DOM,CC-MYS-01,GLX-204471,Marudhar Furnishings LLP,Labelling job billing,,46442.08,INR
30-Mar-2026,DOC/2026/204880,SALES,4110-REV-DOM,CC-BLR-01,GLX-204880,Meghdoot Packaging LLP,Consignment despatch schedule 14,,33750.00,INR
30-Mar-2026,DOC/2026/204930,SALES,4150-REV-DOM,CC-BLR-02,GLX-204930,Chirag Battery House Pvt Ltd,Machinery hire charges,,38896.00,INR
30-Mar-2026,DOC/2026/204950,SALES,4110-REV-DOM,CC-BLR-02,GLX-204950,Kesari Handlooms Pvt Ltd,Annual maintenance billing,,21126.00,INR
30-Mar-2026,DOC/2026/204985,SALES,4160-REV-DOM,CC-HYD-01,GLX-204985,Ambar Cold Rooms Pvt Ltd,Spare kit despatch,,1703.35,INR
30-Mar-2026,DOC/2026/205068,SALES,4130-REV-DOM,CC-HYD-01,GLX-205068,Tarangini Prints LLP,Design retainer billing,,69458.66,INR
30-Mar-2026,DOC/2026/205153,SALES,4130-REV-DOM,CC-BLR-02,GLX-205153,Tanmay Toolroom Private Limited,Packaging material supply,,38486.00,INR
30-Mar-2026,DOC/2026/205181,SALES,4130-REV-DOM,CC-BLR-01,GLX-205181,Neelkanth Ceramics Pvt Ltd,Mould development charges,,63860.00,INR
30-Mar-2026,DOC/2026/205211,SALES,4120-REV-DOM,CC-HYD-01,GLX-205211,Anokhi Kitchenware Pvt Ltd,Export documentation recovery,,90553.00,INR
30-Mar-2026,DOC/2026/205746,SALES,4120-REV-DOM,CC-BLR-02,GLX-205746,Vindhya Plastics Private Limited,Freight recovery billing,,61891.00,INR
30-Mar-2026,DOC/2026/206067,SALES,4120-REV-DOM,CC-BLR-01,GLX-206067,Ojas Lighting Private Limited,Palletisation charges,,60025.81,INR
30-Mar-2026,DOC/2026/206246,SALES,4120-REV-DOM,CC-HYD-01,GLX-206246,Suvarna Weaves LLP,Rework charges billed,,17923.00,INR
30-Mar-2026,DOC/2026/206503,SALES,4130-REV-DOM,CC-HYD-01,GLX-206503,Yamini Home Needs Pvt Ltd,Secondary transport recovery,,5048.00,INR
30-Mar-2026,DOC/2026/206768,SALES,4130-REV-DOM,CC-HYD-01,GLX-206768,Nirvaan Agro Mills Pvt Ltd,Sample despatch billing,,22778.00,INR
30-Mar-2026,DOC/2026/207294,SALES,4110-REV-DOM,CC-BLR-01,GLX-207294,Bhoomi Tiles and Sanitary LLP,Tooling amortisation billing,,76380.06,INR
30-Mar-2026,DOC/2026/207349,SALES,4160-REV-DOM,CC-PNQ-01,GLX-207349,Prithvi Seeds and Feeds Pvt Ltd,Consignment despatch,,66959.49,INR
30-Mar-2026,DOC/2026/207767,SALES,4120-REV-DOM,CC-MYS-01,GLX-207767,Sanchit Hardware Depot Pvt Ltd,Site erection charges,,28447.93,INR
30-Mar-2026,DOC/2026/207836,SALES,4140-REV-DOM,CC-BLR-02,GLX-207836,Ranjeet Timber Depot Pvt Ltd,Warehouse handling recovery,,11781.00,INR
30-Mar-2026,DOC/2026/207892,SALES,4110-REV-DOM,CC-BLR-01,GLX-207892,Meghdoot Packaging LLP,Site erection charges,,79530.78,INR
30-Mar-2026,DOC/2026/208088,SALES,4140-REV-DOM,CC-MYS-01,GLX-208088,Utsav Bakers LLP,Scrap sale realisation,,37137.00,INR
30-Mar-2026,DOC/2026/208319,SALES,4140-REV-DOM,CC-PNQ-01,GLX-208319,Kalanjali Crafts Pvt Ltd,Job work conversion charges,,68319.00,INR
30-Mar-2026,DOC/2026/208347,SALES,4110-REV-DOM,CC-HYD-01,GLX-208347,Bhavani Steel Trading Pvt Ltd,Trial batch supply,,54918.00,INR
30-Mar-2026,DOC/2026/208950,SALES,4140-REV-DOM,CC-PNQ-01,GLX-208950,Rukmini Provisions Private Limited,Testing and calibration charges,,9729.00,INR
30-Mar-2026,DOC/2026/209070,SALES,4160-REV-DOM,CC-BLR-02,GLX-209070,Palashwood Interiors Pvt Ltd,Bulk despatch schedule B,,33491.00,INR
30-Mar-2026,DOC/2026/209176,SALES,4120-REV-DOM,CC-HYD-01,GLX-209176,Jashan Sports Goods Pvt Ltd,Contract manufacturing charges,,71503.73,INR
30-Mar-2026,DOC/2026/209755,SALES,4130-REV-DOM,CC-BLR-02,GLX-209755,Ekansh Glassworks Private Limited,Rework charges billed,,95126.55,INR
31-Mar-2026,DOC/2026/204567,SALES,4140-REV-DOM,CC-BLR-01,GLX-204567,Tanmay Toolroom Private Limited,Design retainer billing,,83175.15,INR
31-Mar-2026,DOC/2026/204708,SALES,4160-REV-DOM,CC-BLR-02,GLX-204708,Nirvaan Agro Mills Pvt Ltd,Palletisation charges,,51161.00,INR
31-Mar-2026,DOC/2026/204768,SALES,4120-REV-DOM,CC-PNQ-01,GLX-204768,Vindhya Plastics Private Limited,Annual maintenance billing,,24169.35,INR
31-Mar-2026,DOC/2026/205096,SALES,4120-REV-DOM,CC-PNQ-01,GLX-205096,Kalanjali Crafts Pvt Ltd,Site erection charges,,44959.00,INR
31-Mar-2026,DOC/2026/205528,SALES,4150-REV-DOM,CC-BLR-01,GLX-205528,Devgiri Paints LLP,Freight recovery billing,,11170.00,INR
31-Mar-2026,DOC/2026/205707,SALES,4130-REV-DOM,CC-PNQ-01,GLX-205707,Bhoomi Tiles and Sanitary LLP,Trial batch supply,,71744.00,INR
31-Mar-2026,DOC/2026/205775,SALES,4160-REV-DOM,CC-HYD-01,GLX-205775,Jashan Sports Goods Pvt Ltd,Bulk despatch schedule B,,56993.00,INR
31-Mar-2026,DOC/2026/206330,SALES,4120-REV-DOM,CC-BLR-01,GLX-206330,Vaayu Organics Private Limited,Testing and calibration charges,,55105.00,INR
31-Mar-2026,DOC/2026/206471,SALES,4120-REV-DOM,CC-MYS-01,GLX-206471,Shubhankar Electricals LLP,Machinery hire charges,,61117.56,INR
31-Mar-2026,DOC/2026/206665,SALES,4150-REV-DOM,CC-BLR-02,GLX-206665,Rukmini Provisions Private Limited,Scrap sale realisation,,7696.74,INR
31-Mar-2026,DOC/2026/206717,SALES,4160-REV-DOM,CC-MYS-01,GLX-206717,Chandravat Metals Private Limited,Consignment despatch,,75947.00,INR
31-Mar-2026,DOC/2026/206745,SALES,4160-REV-DOM,CC-HYD-01,GLX-206745,Naaz Fabrics Private Limited,Packaging material supply,,64793.00,INR
31-Mar-2026,DOC/2026/207005,SALES,4110-REV-DOM,CC-HYD-01,GLX-207005,Sitara Packaging Solutions Pvt Ltd,Spare kit despatch,,48498.00,INR
31-Mar-2026,DOC/2026/207270,SALES,4160-REV-DOM,CC-MYS-01,GLX-207270,Suvarna Weaves LLP,Labelling job billing,,15557.00,INR
31-Mar-2026,DOC/2026/207452,SALES,4120-REV-DOM,CC-MYS-01,GLX-207452,Madhuban Nurseries Pvt Ltd,Sample despatch billing,,19207.00,INR
31-Mar-2026,DOC/2026/207504,SALES,4110-REV-DOM,CC-MYS-01,GLX-207504,Ambar Cold Rooms Pvt Ltd,Warehouse handling recovery,,26082.41,INR
31-Mar-2026,DOC/2026/208230,SALES,4130-REV-DOM,CC-MYS-01,GLX-208230,Bhavani Steel Trading Pvt Ltd,Tooling amortisation billing,,82352.89,INR
31-Mar-2026,DOC/2026/208246,SALES,4110-REV-DOM,CC-HYD-01,GLX-208246,Chirag Battery House Pvt Ltd,Mould development charges,,87168.00,INR
31-Mar-2026,DOC/2026/208709,SALES,4140-REV-DOM,CC-BLR-02,GLX-208709,Marudhar Furnishings LLP,Rework charges billed,,73461.00,INR
31-Mar-2026,DOC/2026/208715,SALES,4150-REV-DOM,CC-PNQ-01,GLX-208715,Barkat Stationers Private Limited,Trial batch supply,,89524.00,INR
31-Mar-2026,DOC/2026/209310,SALES,4150-REV-DOM,CC-HYD-01,GLX-209310,Sohrab Auto Spares LLP,Bulk despatch schedule A,,94438.00,INR
31-Mar-2026,DOC/2026/209364,SALES,4110-REV-DOM,CC-BLR-02,GLX-209364,Anokhi Kitchenware Pvt Ltd,Secondary transport recovery,,16176.00,INR
31-Mar-2026,DOC/2026/209432,SALES,4150-REV-DOM,CC-BLR-02,GLX-209432,Sanchit Hardware Depot Pvt Ltd,Job work conversion charges,,95056.00,INR
31-Mar-2026,DOC/2026/209558,SALES,4160-REV-DOM,CC-MYS-01,GLX-209558,Girnar Pipes and Fittings Pvt Ltd,Export documentation recovery,,34907.00,INR
31-Mar-2026,DOC/2026/209642,SALES,4120-REV-DOM,CC-MYS-01,GLX-209642,Kaveri Rubber Works Pvt Ltd,Contract manufacturing charges,,83107.07,INR
01-Apr-2026,DOC/2026/204004,SALES,4110-REV-DOM,CC-MYS-01,GLX-204004,Kaveri Rubber Works Pvt Ltd,Bulk despatch schedule B,,93672.00,INR
01-Apr-2026,DOC/2026/204100,SALES,4130-REV-DOM,CC-HYD-01,GLX-204100,Kesari Handlooms Pvt Ltd,Freight recovery billing,,79538.38,INR
01-Apr-2026,DOC/2026/204364,SALES,4130-REV-DOM,CC-MYS-01,GLX-204364,Ekansh Glassworks Private Limited,Labelling job billing,,28262.91,INR
01-Apr-2026,DOC/2026/204655,SALES,4160-REV-DOM,CC-PNQ-01,GLX-204655,Vaayu Organics Private Limited,Scrap sale realisation,,94019.00,INR
01-Apr-2026,DOC/2026/204760,SALES,4160-REV-DOM,CC-MYS-01,GLX-204760,Prithvi Seeds and Feeds Pvt Ltd,Bulk despatch schedule A,,35537.00,INR
01-Apr-2026,DOC/2026/204996,SALES,4160-REV-DOM,CC-PNQ-01,GLX-204996,Girnar Pipes and Fittings Pvt Ltd,Secondary transport recovery,,51119.30,INR
01-Apr-2026,DOC/2026/205222,SALES,4160-REV-DOM,CC-BLR-01,GLX-205222,Bhavani Steel Trading Pvt Ltd,Trial batch supply,,74615.34,INR
01-Apr-2026,DOC/2026/205551,SALES,4130-REV-DOM,CC-MYS-01,GLX-205551,Tarangini Prints LLP,Packaging material supply,,58352.00,INR
01-Apr-2026,DOC/2026/205737,SALES,4140-REV-DOM,CC-HYD-01,GLX-205737,Sitara Packaging Solutions Pvt Ltd,Warehouse handling recovery,,84453.23,INR
01-Apr-2026,DOC/2026/205763,SALES,4110-REV-DOM,CC-BLR-02,GLX-205763,Tanmay Toolroom Private Limited,Packaging material supply,,51396.41,INR
01-Apr-2026,DOC/2026/206705,SALES,4130-REV-DOM,CC-PNQ-01,GLX-206705,Naaz Fabrics Private Limited,Design retainer billing,,76154.00,INR
01-Apr-2026,DOC/2026/207209,SALES,4120-REV-DOM,CC-BLR-01,GLX-207209,Girnar Pipes and Fittings Pvt Ltd,Freight recovery billing April cycle,,36415.00,INR
01-Apr-2026,DOC/2026/207286,SALES,4160-REV-DOM,CC-HYD-01,GLX-207286,Sanchit Hardware Depot Pvt Ltd,Site erection charges,,44213.73,INR
01-Apr-2026,DOC/2026/207407,SALES,4130-REV-DOM,CC-HYD-01,GLX-207407,Utsav Bakers LLP,Testing and calibration charges,,11888.00,INR
01-Apr-2026,DOC/2026/207636,SALES,4150-REV-DOM,CC-PNQ-01,GLX-207636,Sohrab Auto Spares LLP,Consignment despatch,,74194.00,INR
01-Apr-2026,DOC/2026/207763,SALES,4140-REV-DOM,CC-BLR-01,GLX-207763,Shubhankar Electricals LLP,Mould development charges,,19425.00,INR
01-Apr-2026,DOC/2026/207787,SALES,4140-REV-DOM,CC-MYS-01,GLX-207787,Suvarna Weaves LLP,Rework charges billed,,72567.01,INR
01-Apr-2026,DOC/2026/207871,SALES,4150-REV-DOM,CC-PNQ-01,GLX-207871,Barkat Stationers Private Limited,Tooling amortisation billing,,78724.52,INR
01-Apr-2026,DOC/2026/208164,SALES,4140-REV-DOM,CC-BLR-01,GLX-208164,Meghdoot Packaging LLP,Job work conversion charges,,67245.38,INR
01-Apr-2026,DOC/2026/208270,SALES,4140-REV-DOM,CC-MYS-01,GLX-208270,Madhuban Nurseries Pvt Ltd,Palletisation charges,,94617.00,INR
01-Apr-2026,DOC/2026/208587,SALES,4140-REV-DOM,CC-BLR-02,GLX-208587,Neelkanth Ceramics Pvt Ltd,Machinery hire charges,,67281.00,INR
01-Apr-2026,DOC/2026/208815,SALES,4140-REV-DOM,CC-BLR-02,GLX-208815,Ojas Lighting Private Limited,Sample despatch billing,,73701.85,INR
01-Apr-2026,DOC/2026/208929,SALES,4120-REV-DOM,CC-BLR-02,GLX-208929,Jashan Sports Goods Pvt Ltd,Contract manufacturing charges,,54931.00,INR
01-Apr-2026,DOC/2026/209047,SALES,4150-REV-DOM,CC-PNQ-01,GLX-209047,Devgiri Paints LLP,Annual maintenance billing,,22024.00,INR
01-Apr-2026,DOC/2026/209150,SALES,4160-REV-DOM,CC-MYS-01,GLX-209150,Ranjeet Timber Depot Pvt Ltd,Spare kit despatch,,7157.92,INR
01-Apr-2026,DOC/2026/209255,SALES,4150-REV-DOM,CC-BLR-01,GLX-209255,Yamini Home Needs Pvt Ltd,Export documentation recovery,,48580.06,INR
